PurchasingDocument,Item,DocumentItem,LastChangedon,ShortText,Material,Material1,CompanyCode,Plant,StorageLocation,MaterialGroup,Purchasinginforec,OrderQuantity,OrderUnit,OrderPriceUnit,QuantityConversion,QuantityConversion1,EqualTo,Denominator,NetOrderPrice,Priceunit,NetOrderValue,Grossordervalue,GRprocessingtime,TaxCode,InfoRecordUpdate,PrintPrice,fstReminderExped,sndReminderExped,trdReminderExped,UnltdOverdelivery,DeliveryCompleted,ItemCategory,AcctAssignmentCat,Consumption,GoodsReceipt,InvoiceReceipt,GRBasedInvVerif,BaseUnitofMeasure,PriceDate,PurchDocCategory,Effectivevalue,Affectscommitments,Address,UpdateGroupstats,PlannedDelivTime,NetWeight,UnitofWeight,TaxJurisdiction,ConfirmationControl,ProfitCenter,GrossWeight,Volume,VolumeUnit,Packagenumber,Address1,TimeofTransmission,NextTransmissionNumber,MatLedgerActive,MaterialType,Subtotal3,ReturnsItem,RebateBasis,Recloctimezone,PeriodIndforSLED,MRPArea,CreationDate,CreationTime,ProductTypeGroup
4500000106,1,4.5E+14,2018-01-18 00:00:00,Frame-550,MZ-RM-M550-01,MZ-RM-M550-01,1710,1710,171A,ZFRAME,5300000207,59,PC,PC,1,1,1,1,669.08,1,39475.72,39475.72,0,I0,C,X,0,0,0,,,0,,,X,X,,PC,2018-01-18 00:00:00,F,38686.19,X,,SAP,0,0,,7700000000,,US10_PLM,0,0,,0,23411,00:00:00,1,X,ROH,39475.72,,39475.72,PST,D,1710,,00:00:00,1
4500000106,2,4.5E+14,2018-01-18 00:00:00,Handle Bars-550,MZ-RM-M550-02,MZ-RM-M550-02,1710,1710,171A,ZHANDLE,5300000208,59,PC,PC,1,1,1,1,38.23,1,2255.57,2255.57,0,I0,C,X,0,0,0,,,0,,,X,X,,PC,2018-01-18 00:00:00,F,2210.46,X,,SAP,0,0,,7700000000,,US10_PLM,0,0,,0,23411,00:00:00,1,X,ROH,2255.57,,2255.57,PST,D,1710,,00:00:00,1
4500000106,3,4.5E+14,2018-01-18 00:00:00,Seat - 550,MZ-RM-M550-03,MZ-RM-M550-03,1710,1710,171A,ZSEAT,5300000209,59,PC,PC,1,1,1,1,38.23,1,2255.57,2255.57,0,I0,C,X,0,0,0,,,0,,,X,X,,PC,2018-01-18 00:00:00,F,2210.46,X,,SAP,0,0,,7700000000,,US10_PLM,0,0,,0,23411,00:00:00,1,X,ROH,2255.57,,2255.57,PST,D,1710,,00:00:00,1
4500000106,4,4.5E+14,2018-01-18 00:00:00,Wheels-550,MZ-RM-M550-04,MZ-RM-M550-04,1710,1710,171A,ZWHEEL,5300000210,118,PC,PC,1,1,1,1,47.79,1,5639.22,5639.22,0,I0,C,X,0,0,0,,,0,,,X,X,,PC,2018-01-18 00:00:00,F,5526.44,X,,SAP,0,0,,7700000000,,US10_PLM,0,0,,0,23411,00:00:00,1,X,ROH,5639.22,,5639.22,PST,D,1710,,00:00:00,1
4500000106,5,4.5E+14,2018-01-18 00:00:00,Forks-550,MZ-RM-M550-05,MZ-RM-M550-05,1710,1710,171A,ZFORK,5300000211,59,PC,PC,1,1,1,1,152.93,1,9022.87,9022.87,0,I0,C,X,0,0,0,,,0,,,X,X,,PC,2018-01-18 00:00:00,F,8842.41,X,,SAP,0,0,,7700000000,,US10_PLM,0,0,,0,23411,00:00:00,1,X,ROH,9022.87,,9022.87,PST,D,1710,,00:00:00,1
4500000106,6,4.5E+14,2018-01-18 00:00:00,Brakes-550,MZ-RM-M550-06,MZ-RM-M550-06,1710,1710,171A,ZBRAKES,5300000212,59,PC,PC,1,1,1,1,95.58,1,5639.22,5639.22,0,I0,C,X,0,0,0,,,0,,,X,X,,PC,2018-01-18 00:00:00,F,5526.44,X,,SAP,0,0,,7700000000,,US10_PLM,0,0,,0,23411,00:00:00,1,X,ROH,5639.22,,5639.22,PST,D,1710,,00:00:00,1
4500000106,7,4.5E+14,2018-01-18 00:00:00,Derailleur Gears-550,MZ-RM-M550-07,MZ-RM-M550-07,1710,1710,171A,ZGEARS,5300000213,59,PC,PC,1,1,1,1,229.4,1,13534.6,13534.6,0,I0,C,X,0,0,0,,,0,,,X,X,,PC,2018-01-18 00:00:00,F,13263.91,X,,SAP,0,0,,7700000000,,US10_PLM,0,0,,0,23411,00:00:00,1,X,ROH,13534.6,,13534.6,PST,D,1710,,00:00:00,1
4500000106,8,4.5E+14,2018-01-18 00:00:00,Pedal Kit-550,MZ-RM-M550-08,MZ-RM-M550-08,1710,1710,171A,ZPEDAL,5300000214,59,PC,PC,1,1,1,1,114.7,1,6767.3,6767.3,0,I0,C,X,0,0,0,,,0,,,X,X,,PC,2018-01-18 00:00:00,F,6631.95,X,,SAP,0,0,,7700000000,,US10_PLM,0,0,,0,23411,00:00:00,1,X,ROH,6767.3,,6767.3,PST,D,1710,,00:00:00,1
4500000106,9,4.5E+14,2018-01-18 00:00:00,Drive Train-550,MZ-RM-M550-09,MZ-RM-M550-09,1710,1710,171A,ZTRAIN,5300000215,59,PC,PC,1,1,1,1,382.33,1,22557.47,22557.47,0,I0,C,X,0,0,0,,,0,,,X,X,,PC,2018-01-18 00:00:00,F,22106.32,X,,SAP,0,0,,7700000000,,US10_PLM,0,0,,0,23411,00:00:00,1,X,ROH,22557.47,,22557.47,PST,D,1710,,00:00:00,1
4500000106,10,4.5E+14,2018-01-18 00:00:00,Shock Kit-550,MZ-RM-M550-10,MZ-RM-M550-10,1710,1710,171A,ZSHOCK,5300000216,59,PC,PC,1,1,1,1,95.58,1,5639.22,5639.22,0,I0,C,X,0,0,0,,,0,,,X,X,,PC,2018-01-18 00:00:00,F,5526.44,X,,SAP,0,0,,7700000000,,US10_PLM,0,0,,0,23411,00:00:00,1,X,ROH,5639.22,,5639.22,PST,D,1710,,00:00:00,1
4500000108,1,4.5E+14,2018-01-18 00:00:00,Frame-500,MZ-RM-M500-01,MZ-RM-M500-01,1710,1710,171A,ZFRAME,5300000227,122,PC,PC,1,1,1,1,114.42,1,13959.24,13959.24,0,I0,C,X,0,0,0,,,0,,,X,X,,PC,2018-01-18 00:00:00,F,13959.24,X,,SAP,0,0,,7700000000,,US10_PLM,0,0,,0,23411,00:00:00,1,X,ROH,13959.24,,13959.24,PST,D,1710,,00:00:00,1
4500000108,2,4.5E+14,2018-01-18 00:00:00,Handle Bars-500,MZ-RM-M500-02,MZ-RM-M500-02,1710,1710,171A,ZHANDLE,5300000228,122,PC,PC,1,1,1,1,9.54,1,1163.88,1163.88,0,I0,C,X,0,0,0,,,0,,,X,X,,PC,2018-01-18 00:00:00,F,1163.88,X,,SAP,0,0,,7700000000,,US10_PLM,0,0,,0,23411,00:00:00,1,X,ROH,1163.88,,1163.88,PST,D,1710,,00:00:00,1
4500000108,3,4.5E+14,2018-01-18 00:00:00,Seat - 500,MZ-RM-M500-03,MZ-RM-M500-03,1710,1710,171A,ZSEAT,5300000229,122,PC,PC,1,1,1,1,9.54,1,1163.88,1163.88,0,I0,C,X,0,0,0,,,0,,,X,X,,PC,2018-01-18 00:00:00,F,1163.88,X,,SAP,0,0,,7700000000,,US10_PLM,0,0,,0,23411,00:00:00,1,X,ROH,1163.88,,1163.88,PST,D,1710,,00:00:00,1
4500000108,4,4.5E+14,2018-01-18 00:00:00,Wheels-500,MZ-RM-M500-04,MZ-RM-M500-04,1710,1710,171A,ZWHEEL,5300000230,244,PC,PC,1,1,1,1,16.69,1,4072.36,4072.36,0,I0,C,X,0,0,0,,,0,,,X,X,,PC,2018-01-18 00:00:00,F,4072.36,X,,SAP,0,0,,7700000000,,US10_PLM,0,0,,0,23411,00:00:00,1,X,ROH,4072.36,,4072.36,PST,D,1710,,00:00:00,1
4500000108,5,4.5E+14,2018-01-18 00:00:00,Forks-500,MZ-RM-M500-05,MZ-RM-M500-05,1710,1710,171A,ZFORK,5300000231,122,PC,PC,1,1,1,1,38.14,1,4653.08,4653.08,0,I0,C,X,0,0,0,,,0,,,X,X,,PC,2018-01-18 00:00:00,F,4653.08,X,,SAP,0,0,,7700000000,,US10_PLM,0,0,,0,23411,00:00:00,1,X,ROH,4653.08,,4653.08,PST,D,1710,,00:00:00,1
4500000108,6,4.5E+14,2018-01-18 00:00:00,Brakes-500,MZ-RM-M500-06,MZ-RM-M500-06,1710,1710,171A,ZBRAKES,5300000232,122,PC,PC,1,1,1,1,33.37,1,4071.14,4071.14,0,I0,C,X,0,0,0,,,0,,,X,X,,PC,2018-01-18 00:00:00,F,4071.14,X,,SAP,0,0,,7700000000,,US10_PLM,0,0,,0,23411,00:00:00,1,X,ROH,4071.14,,4071.14,PST,D,1710,,00:00:00,1
4500000108,7,4.5E+14,2018-01-18 00:00:00,Derailleur Gears-500,MZ-RM-M500-07,MZ-RM-M500-07,1710,1710,171A,ZGEARS,5300000233,122,PC,PC,1,1,1,1,57.21,1,6979.62,6979.62,0,I0,C,X,0,0,0,,,0,,,X,X,,PC,2018-01-18 00:00:00,F,6979.62,X,,SAP,0,0,,7700000000,,US10_PLM,0,0,,0,23411,00:00:00,1,X,ROH,6979.62,,6979.62,PST,D,1710,,00:00:00,1
4500000108,8,4.5E+14,2018-01-18 00:00:00,Pedal Kit-500,MZ-RM-M500-08,MZ-RM-M500-08,1710,1710,171A,ZPEDAL,5300000234,122,PC,PC,1,1,1,1,28.61,1,3490.42,3490.42,0,I0,C,X,0,0,0,,,0,,,X,X,,PC,2018-01-18 00:00:00,F,3490.42,X,,SAP,0,0,,7700000000,,US10_PLM,0,0,,0,23411,00:00:00,1,X,ROH,3490.42,,3490.42,PST,D,1710,,00:00:00,1
4500000108,9,4.5E+14,2018-01-18 00:00:00,Drive Train-500,MZ-RM-M500-09,MZ-RM-M500-09,1710,1710,171A,ZTRAIN,5300000235,122,PC,PC,1,1,1,1,123.96,1,15123.12,15123.12,0,I0,C,X,0,0,0,,,0,,,X,X,,PC,2018-01-18 00:00:00,F,15123.12,X,,SAP,0,0,,7700000000,,US10_PLM,0,0,,0,23411,00:00:00,1,X,ROH,15123.12,,15123.12,PST,D,1710,,00:00:00,1
4500000108,10,4.5E+14,2018-01-18 00:00:00,Shock Kit-500,MZ-RM-M500-10,MZ-RM-M500-10,1710,1710,171A,ZSHOCK,5300000236,122,PC,PC,1,1,1,1,28.61,1,3490.42,3490.42,0,I0,C,X,0,0,0,,,0,,,X,X,,PC,2018-01-18 00:00:00,F,3490.42,X,,SAP,0,0,,7700000000,,US10_PLM,0,0,,0,23411,00:00:00,1,X,ROH,3490.42,,3490.42,PST,D,1710,,00:00:00,1
4500000118,1,4.5E+14,2018-03-12 00:00:00,Frame-550,MZ-RM-M550-01,MZ-RM-M550-01,1710,1710,171A,ZFRAME,5300000207,34,PC,PC,1,1,1,1,669.08,1,22748.72,22748.72,0,I0,C,X,0,0,0,,X,0,,,X,X,,PC,2018-03-12 00:00:00,F,22293.73,X,,SAP,0,0,,7700000000,,US10_PLM,0,0,,0,23411,00:00:00,1,X,ROH,22748.72,,22748.72,PST,D,1710,,00:00:00,1
4500000118,2,4.5E+14,2018-03-12 00:00:00,Handle Bars-550,MZ-RM-M550-02,MZ-RM-M550-02,1710,1710,171A,ZHANDLE,5300000208,34,PC,PC,1,1,1,1,38.23,1,1299.82,1299.82,0,I0,C,X,0,0,0,,X,0,,,X,X,,PC,2018-03-12 00:00:00,F,1273.82,X,,SAP,0,0,,7700000000,,US10_PLM,0,0,,0,23411,00:00:00,1,X,ROH,1299.82,,1299.82,PST,D,1710,,00:00:00,1
4500000118,3,4.5E+14,2018-03-12 00:00:00,Seat - 550,MZ-RM-M550-03,MZ-RM-M550-03,1710,1710,171A,ZSEAT,5300000209,34,PC,PC,1,1,1,1,38.23,1,1299.82,1299.82,0,I0,C,X,0,0,0,,X,0,,,X,X,,PC,2018-03-12 00:00:00,F,1273.82,X,,SAP,0,0,,7700000000,,US10_PLM,0,0,,0,23411,00:00:00,1,X,ROH,1299.82,,1299.82,PST,D,1710,,00:00:00,1
4500000118,4,4.5E+14,2018-03-12 00:00:00,Wheels-550,MZ-RM-M550-04,MZ-RM-M550-04,1710,1710,171A,ZWHEEL,5300000210,68,PC,PC,1,1,1,1,47.79,1,3249.72,3249.72,0,I0,C,X,0,0,0,,X,0,,,X,X,,PC,2018-03-12 00:00:00,F,3184.73,X,,SAP,0,0,,7700000000,,US10_PLM,0,0,,0,23411,00:00:00,1,X,ROH,3249.72,,3249.72,PST,D,1710,,00:00:00,1
4500000118,5,4.5E+14,2018-03-12 00:00:00,Forks-550,MZ-RM-M550-05,MZ-RM-M550-05,1710,1710,171A,ZFORK,5300000211,34,PC,PC,1,1,1,1,152.93,1,5199.62,5199.62,0,I0,C,X,0,0,0,,X,0,,,X,X,,PC,2018-03-12 00:00:00,F,5095.63,X,,SAP,0,0,,7700000000,,US10_PLM,0,0,,0,23411,00:00:00,1,X,ROH,5199.62,,5199.62,PST,D,1710,,00:00:00,1
4500000118,6,4.5E+14,2018-03-12 00:00:00,Brakes-550,MZ-RM-M550-06,MZ-RM-M550-06,1710,1710,171A,ZBRAKES,5300000212,34,PC,PC,1,1,1,1,95.58,1,3249.72,3249.72,0,I0,C,X,0,0,0,,X,0,,,X,X,,PC,2018-03-12 00:00:00,F,3184.73,X,,SAP,0,0,,7700000000,,US10_PLM,0,0,,0,23411,00:00:00,1,X,ROH,3249.72,,3249.72,PST,D,1710,,00:00:00,1
4500000118,7,4.5E+14,2018-03-12 00:00:00,Derailleur Gears-550,MZ-RM-M550-07,MZ-RM-M550-07,1710,1710,171A,ZGEARS,5300000213,34,PC,PC,1,1,1,1,229.4,1,7799.6,7799.6,0,I0,C,X,0,0,0,,X,0,,,X,X,,PC,2018-03-12 00:00:00,F,7643.61,X,,SAP,0,0,,7700000000,,US10_PLM,0,0,,0,23411,00:00:00,1,X,ROH,7799.6,,7799.6,PST,D,1710,,00:00:00,1
4500000118,8,4.5E+14,2018-03-12 00:00:00,Pedal Kit-550,MZ-RM-M550-08,MZ-RM-M550-08,1710,1710,171A,ZPEDAL,5300000214,34,PC,PC,1,1,1,1,114.7,1,3899.8,3899.8,0,I0,C,X,0,0,0,,X,0,,,X,X,,PC,2018-03-12 00:00:00,F,3821.8,X,,SAP,0,0,,7700000000,,US10_PLM,0,0,,0,23411,00:00:00,1,X,ROH,3899.8,,3899.8,PST,D,1710,,00:00:00,1
4500000118,9,4.5E+14,2018-03-12 00:00:00,Drive Train-550,MZ-RM-M550-09,MZ-RM-M550-09,1710,1710,171A,ZTRAIN,5300000215,34,PC,PC,1,1,1,1,382.33,1,12999.22,12999.22,0,I0,C,X,0,0,0,,X,0,,,X,X,,PC,2018-03-12 00:00:00,F,12739.24,X,,SAP,0,0,,7700000000,,US10_PLM,0,0,,0,23411,00:00:00,1,X,ROH,12999.22,,12999.22,PST,D,1710,,00:00:00,1
4500000118,10,4.5E+14,2018-03-12 00:00:00,Shock Kit-550,MZ-RM-M550-10,MZ-RM-M550-10,1710,1710,171A,ZSHOCK,5300000216,34,PC,PC,1,1,1,1,95.58,1,3249.72,3249.72,0,I0,C,X,0,0,0,,X,0,,,X,X,,PC,2018-03-12 00:00:00,F,3184.73,X,,SAP,0,0,,7700000000,,US10_PLM,0,0,,0,23411,00:00:00,1,X,ROH,3249.72,,3249.72,PST,D,1710,,00:00:00,1
4500000120,1,4.5E+14,2018-03-12 00:00:00,Frame-500,MZ-RM-M500-01,MZ-RM-M500-01,1710,1710,171A,ZFRAME,5300000227,66,PC,PC,1,1,1,1,114.42,1,7551.72,7551.72,0,I0,C,X,0,0,0,,X,0,,,X,X,,PC,2018-03-12 00:00:00,F,7551.72,X,,SAP,0,0,,7700000000,,US10_PLM,0,0,,0,23411,00:00:00,1,X,ROH,7551.72,,7551.72,PST,D,1710,,00:00:00,1
4500000120,2,4.5E+14,2018-03-12 00:00:00,Handle Bars-500,MZ-RM-M500-02,MZ-RM-M500-02,1710,1710,171A,ZHANDLE,5300000228,66,PC,PC,1,1,1,1,9.54,1,629.64,629.64,0,I0,C,X,0,0,0,,X,0,,,X,X,,PC,2018-03-12 00:00:00,F,629.64,X,,SAP,0,0,,7700000000,,US10_PLM,0,0,,0,23411,00:00:00,1,X,ROH,629.64,,629.64,PST,D,1710,,00:00:00,1
4500000120,3,4.5E+14,2018-03-12 00:00:00,Seat - 500,MZ-RM-M500-03,MZ-RM-M500-03,1710,1710,171A,ZSEAT,5300000229,66,PC,PC,1,1,1,1,9.54,1,629.64,629.64,0,I0,C,X,0,0,0,,X,0,,,X,X,,PC,2018-03-12 00:00:00,F,629.64,X,,SAP,0,0,,7700000000,,US10_PLM,0,0,,0,23411,00:00:00,1,X,ROH,629.64,,629.64,PST,D,1710,,00:00:00,1
4500000120,4,4.5E+14,2018-03-12 00:00:00,Wheels-500,MZ-RM-M500-04,MZ-RM-M500-04,1710,1710,171A,ZWHEEL,5300000230,132,PC,PC,1,1,1,1,16.69,1,2203.08,2203.08,0,I0,C,X,0,0,0,,X,0,,,X,X,,PC,2018-03-12 00:00:00,F,2203.08,X,,SAP,0,0,,7700000000,,US10_PLM,0,0,,0,23411,00:00:00,1,X,ROH,2203.08,,2203.08,PST,D,1710,,00:00:00,1
4500000120,5,4.5E+14,2018-03-12 00:00:00,Forks-500,MZ-RM-M500-05,MZ-RM-M500-05,1710,1710,171A,ZFORK,5300000231,66,PC,PC,1,1,1,1,38.14,1,2517.24,2517.24,0,I0,C,X,0,0,0,,X,0,,,X,X,,PC,2018-03-12 00:00:00,F,2517.24,X,,SAP,0,0,,7700000000,,US10_PLM,0,0,,0,23411,00:00:00,1,X,ROH,2517.24,,2517.24,PST,D,1710,,00:00:00,1
4500000120,6,4.5E+14,2018-03-12 00:00:00,Brakes-500,MZ-RM-M500-06,MZ-RM-M500-06,1710,1710,171A,ZBRAKES,5300000232,66,PC,PC,1,1,1,1,33.37,1,2202.42,2202.42,0,I0,C,X,0,0,0,,X,0,,,X,X,,PC,2018-03-12 00:00:00,F,2202.42,X,,SAP,0,0,,7700000000,,US10_PLM,0,0,,0,23411,00:00:00,1,X,ROH,2202.42,,2202.42,PST,D,1710,,00:00:00,1
4500000120,7,4.5E+14,2018-03-12 00:00:00,Derailleur Gears-500,MZ-RM-M500-07,MZ-RM-M500-07,1710,1710,171A,ZGEARS,5300000233,66,PC,PC,1,1,1,1,57.21,1,3775.86,3775.86,0,I0,C,X,0,0,0,,X,0,,,X,X,,PC,2018-03-12 00:00:00,F,3775.86,X,,SAP,0,0,,7700000000,,US10_PLM,0,0,,0,23411,00:00:00,1,X,ROH,3775.86,,3775.86,PST,D,1710,,00:00:00,1
4500000120,8,4.5E+14,2018-03-12 00:00:00,Pedal Kit-500,MZ-RM-M500-08,MZ-RM-M500-08,1710,1710,171A,ZPEDAL,5300000234,66,PC,PC,1,1,1,1,28.61,1,1888.26,1888.26,0,I0,C,X,0,0,0,,X,0,,,X,X,,PC,2018-03-12 00:00:00,F,1888.26,X,,SAP,0,0,,7700000000,,US10_PLM,0,0,,0,23411,00:00:00,1,X,ROH,1888.26,,1888.26,PST,D,1710,,00:00:00,1
4500000120,9,4.5E+14,2018-03-12 00:00:00,Drive Train-500,MZ-RM-M500-09,MZ-RM-M500-09,1710,1710,171A,ZTRAIN,5300000235,66,PC,PC,1,1,1,1,123.96,1,8181.36,8181.36,0,I0,C,X,0,0,0,,X,0,,,X,X,,PC,2018-03-12 00:00:00,F,8181.36,X,,SAP,0,0,,7700000000,,US10_PLM,0,0,,0,23411,00:00:00,1,X,ROH,8181.36,,8181.36,PST,D,1710,,00:00:00,1
4500000120,10,4.5E+14,2018-03-12 00:00:00,Shock Kit-500,MZ-RM-M500-10,MZ-RM-M500-10,1710,1710,171A,ZSHOCK,5300000236,66,PC,PC,1,1,1,1,28.61,1,1888.26,1888.26,0,I0,C,X,0,0,0,,X,0,,,X,X,,PC,2018-03-12 00:00:00,F,1888.26,X,,SAP,0,0,,7700000000,,US10_PLM,0,0,,0,23411,00:00:00,1,X,ROH,1888.26,,1888.26,PST,D,1710,,00:00:00,1
4500000144,1,4.5E+14,2018-04-05 00:00:00,Frame-550,MZ-RM-M550-01,MZ-RM-M550-01,1710,1710,171A,ZFRAME,5300000207,35,PC,PC,1,1,1,1,669.08,1,23417.8,23417.8,0,I0,C,X,0,0,0,,X,0,,,X,X,,PC,2018-04-05 00:00:00,F,22949.45,X,,SAP,0,0,,7700000000,,US10_PLM,0,0,,0,23411,00:00:00,1,X,ROH,23417.8,,23417.8,PST,D,1710,,00:00:00,1
4500000144,2,4.5E+14,2018-04-05 00:00:00,Handle Bars-550,MZ-RM-M550-02,MZ-RM-M550-02,1710,1710,171A,ZHANDLE,5300000208,35,PC,PC,1,1,1,1,38.23,1,1338.05,1338.05,0,I0,C,X,0,0,0,,X,0,,,X,X,,PC,2018-04-05 00:00:00,F,1311.29,X,,SAP,0,0,,7700000000,,US10_PLM,0,0,,0,23411,00:00:00,1,X,ROH,1338.05,,1338.05,PST,D,1710,,00:00:00,1
4500000144,3,4.5E+14,2018-04-05 00:00:00,Seat - 550,MZ-RM-M550-03,MZ-RM-M550-03,1710,1710,171A,ZSEAT,5300000209,35,PC,PC,1,1,1,1,38.23,1,1338.05,1338.05,0,I0,C,X,0,0,0,,X,0,,,X,X,,PC,2018-04-05 00:00:00,F,1311.29,X,,SAP,0,0,,7700000000,,US10_PLM,0,0,,0,23411,00:00:00,1,X,ROH,1338.05,,1338.05,PST,D,1710,,00:00:00,1
4500000144,4,4.5E+14,2018-04-05 00:00:00,Wheels-550,MZ-RM-M550-04,MZ-RM-M550-04,1710,1710,171A,ZWHEEL,5300000210,70,PC,PC,1,1,1,1,47.79,1,3345.3,3345.3,0,I0,C,X,0,0,0,,X,0,,,X,X,,PC,2018-04-05 00:00:00,F,3278.39,X,,SAP,0,0,,7700000000,,US10_PLM,0,0,,0,23411,00:00:00,1,X,ROH,3345.3,,3345.3,PST,D,1710,,00:00:00,1
4500000144,5,4.5E+14,2018-04-05 00:00:00,Forks-550,MZ-RM-M550-05,MZ-RM-M550-05,1710,1710,171A,ZFORK,5300000211,35,PC,PC,1,1,1,1,152.93,1,5352.55,5352.55,0,I0,C,X,0,0,0,,X,0,,,X,X,,PC,2018-04-05 00:00:00,F,5245.5,X,,SAP,0,0,,7700000000,,US10_PLM,0,0,,0,23411,00:00:00,1,X,ROH,5352.55,,5352.55,PST,D,1710,,00:00:00,1
4500000144,6,4.5E+14,2018-04-05 00:00:00,Brakes-550,MZ-RM-M550-06,MZ-RM-M550-06,1710,1710,171A,ZBRAKES,5300000212,35,PC,PC,1,1,1,1,95.58,1,3345.3,3345.3,0,I0,C,X,0,0,0,,X,0,,,X,X,,PC,2018-04-05 00:00:00,F,3278.39,X,,SAP,0,0,,7700000000,,US10_PLM,0,0,,0,23411,00:00:00,1,X,ROH,3345.3,,3345.3,PST,D,1710,,00:00:00,1
4500000144,7,4.5E+14,2018-04-05 00:00:00,Derailleur Gears-550,MZ-RM-M550-07,MZ-RM-M550-07,1710,1710,171A,ZGEARS,5300000213,35,PC,PC,1,1,1,1,229.4,1,8029,8029,0,I0,C,X,0,0,0,,X,0,,,X,X,,PC,2018-04-05 00:00:00,F,7868.42,X,,SAP,0,0,,7700000000,,US10_PLM,0,0,,0,23411,00:00:00,1,X,ROH,8029,,8029,PST,D,1710,,00:00:00,1
4500000144,8,4.5E+14,2018-04-05 00:00:00,Pedal Kit-550,MZ-RM-M550-08,MZ-RM-M550-08,1710,1710,171A,ZPEDAL,5300000214,35,PC,PC,1,1,1,1,114.7,1,4014.5,4014.5,0,I0,C,X,0,0,0,,X,0,,,X,X,,PC,2018-04-05 00:00:00,F,3934.21,X,,SAP,0,0,,7700000000,,US10_PLM,0,0,,0,23411,00:00:00,1,X,ROH,4014.5,,4014.5,PST,D,1710,,00:00:00,1
4500000144,9,4.5E+14,2018-04-05 00:00:00,Drive Train-550,MZ-RM-M550-09,MZ-RM-M550-09,1710,1710,171A,ZTRAIN,5300000215,35,PC,PC,1,1,1,1,382.33,1,13381.55,13381.55,0,I0,C,X,0,0,0,,X,0,,,X,X,,PC,2018-04-05 00:00:00,F,13113.92,X,,SAP,0,0,,7700000000,,US10_PLM,0,0,,0,23411,00:00:00,1,X,ROH,13381.55,,13381.55,PST,D,1710,,00:00:00,1
4500000144,10,4.5E+14,2018-04-05 00:00:00,Shock Kit-550,MZ-RM-M550-10,MZ-RM-M550-10,1710,1710,171A,ZSHOCK,5300000216,35,PC,PC,1,1,1,1,95.58,1,3345.3,3345.3,0,I0,C,X,0,0,0,,X,0,,,X,X,,PC,2018-04-05 00:00:00,F,3278.39,X,,SAP,0,0,,7700000000,,US10_PLM,0,0,,0,23411,00:00:00,1,X,ROH,3345.3,,3345.3,PST,D,1710,,00:00:00,1
4500000146,1,4.5E+14,2018-04-05 00:00:00,Frame-500,MZ-RM-M500-01,MZ-RM-M500-01,1710,1710,171A,ZFRAME,5300000227,104,PC,PC,1,1,1,1,114.42,1,11899.68,11899.68,0,I0,C,X,0,0,0,,X,0,,,X,X,,PC,2018-04-05 00:00:00,F,11899.68,X,,SAP,0,0,,7700000000,,US10_PLM,0,0,,0,23411,00:00:00,1,X,ROH,11899.68,,11899.68,PST,D,1710,,00:00:00,1
4500000146,2,4.5E+14,2018-04-05 00:00:00,Handle Bars-500,MZ-RM-M500-02,MZ-RM-M500-02,1710,1710,171A,ZHANDLE,5300000228,104,PC,PC,1,1,1,1,9.54,1,992.16,992.16,0,I0,C,X,0,0,0,,X,0,,,X,X,,PC,2018-04-05 00:00:00,F,992.16,X,,SAP,0,0,,7700000000,,US10_PLM,0,0,,0,23411,00:00:00,1,X,ROH,992.16,,992.16,PST,D,1710,,00:00:00,1
4500000146,3,4.5E+14,2018-04-05 00:00:00,Seat - 500,MZ-RM-M500-03,MZ-RM-M500-03,1710,1710,171A,ZSEAT,5300000229,104,PC,PC,1,1,1,1,9.54,1,992.16,992.16,0,I0,C,X,0,0,0,,X,0,,,X,X,,PC,2018-04-05 00:00:00,F,992.16,X,,SAP,0,0,,7700000000,,US10_PLM,0,0,,0,23411,00:00:00,1,X,ROH,992.16,,992.16,PST,D,1710,,00:00:00,1
4500000146,4,4.5E+14,2018-04-05 00:00:00,Wheels-500,MZ-RM-M500-04,MZ-RM-M500-04,1710,1710,171A,ZWHEEL,5300000230,208,PC,PC,1,1,1,1,16.69,1,3471.52,3471.52,0,I0,C,X,0,0,0,,X,0,,,X,X,,PC,2018-04-05 00:00:00,F,3471.52,X,,SAP,0,0,,7700000000,,US10_PLM,0,0,,0,23411,00:00:00,1,X,ROH,3471.52,,3471.52,PST,D,1710,,00:00:00,1
4500000146,5,4.5E+14,2018-04-05 00:00:00,Forks-500,MZ-RM-M500-05,MZ-RM-M500-05,1710,1710,171A,ZFORK,5300000231,104,PC,PC,1,1,1,1,38.14,1,3966.56,3966.56,0,I0,C,X,0,0,0,,X,0,,,X,X,,PC,2018-04-05 00:00:00,F,3966.56,X,,SAP,0,0,,7700000000,,US10_PLM,0,0,,0,23411,00:00:00,1,X,ROH,3966.56,,3966.56,PST,D,1710,,00:00:00,1
4500000146,6,4.5E+14,2018-04-05 00:00:00,Brakes-500,MZ-RM-M500-06,MZ-RM-M500-06,1710,1710,171A,ZBRAKES,5300000232,104,PC,PC,1,1,1,1,33.37,1,3470.48,3470.48,0,I0,C,X,0,0,0,,X,0,,,X,X,,PC,2018-04-05 00:00:00,F,3470.48,X,,SAP,0,0,,7700000000,,US10_PLM,0,0,,0,23411,00:00:00,1,X,ROH,3470.48,,3470.48,PST,D,1710,,00:00:00,1
